Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,6.469953735926317,6.502389833168873,6.4381239360055975,6.4875359535217285,493729600,0.0,0.0
2010-01-05 00:00:00-05:00,6.505419478045507,6.535430375637264,6.464494827691585,6.49875020980835,601904800,0.0,0.0
2010-01-06 00:00:00-05:00,6.498749812560967,6.5245170335281015,6.38870932180064,6.395378589630127,552160000,0.0,0.0
2010-01-07 00:00:00-05:00,6.419025304525465,6.426604020256699,6.337176793579429,6.383557319641113,477131200,0.0,0.0
2010-01-08 00:00:00-05:00,6.375068556099712,6.426603005458869,6.337479750959573,6.42599630355835,447610800,0.0,0.0
2010-01-11 00:00:00-05:00,6.450853963818629,6.456916935334698,6.31898757124613,6.369309425354004,462229600,0.0,0.0
2010-01-12 00:00:00-05:00,6.341418020426131,6.359001038869385,6.25744831098234,6.29685640335083,594459600,0.0,0.0
2010-01-13 00:00:00-05:00,6.301404878569741,6.394165496577193,6.187120309964584,6.385677337646484,605892000,0.0,0.0
2010-01-14 00:00:00-05:00,6.36930842440851,6.379918218156537,6.336265639576402,6.348694324493408,432894000,0.0,0.0
2010-01-15 00:00:00-05:00,6.394165827597484,6.414476780376016,6.240776304476664,6.242595195770264,594067600,0.0,0.0
2010-01-19 00:00:00-05:00,6.315346742848716,6.523301708713503,6.282304778233417,6.518754482269287,730007600,0.0,0.0
2010-01-20 00:00:00-05:00,6.514816339290347,6.534217442346615,6.350817016096506,6.418417930603027,612152800,0.0,0.0
2010-01-21 00:00:00-05:00,6.429026556603515,6.466312608403082,6.281396068237804,6.30746603012085,608154400,0.0,0.0
2010-01-22 00:00:00-05:00,6.268361649803216,6.290187533177264,5.9767396619948885,5.994624614715576,881767600,0.0,0.0
2010-01-25 00:00:00-05:00,6.138921225380659,6.205308738287356,6.0685923763401455,6.15589714050293,1065699600,0.0,0.0
2010-01-26 00:00:00-05:00,6.24320065903701,6.478438640000984,6.141042040116903,6.2428975105285645,1867110000,0.0,0.0
2010-01-27 00:00:00-05:00,6.270484798755783,6.383556387795299,6.048584891391181,6.301708698272705,1722568400,0.0,0.0
2010-01-28 00:00:00-05:00,6.212283381153977,6.229562044046705,6.023425827032115,6.041310787200928,1173502400,0.0,0.0
2010-01-29 00:00:00-05:00,6.095570752397172,6.129522574610785,5.767268215182974,5.822136878967285,1245952400,0.0,0.0
2010-02-01 00:00:00-05:00,5.8315361505619565,5.941576665743568,5.799100059304497,5.903077602386475,749876400,0.0,0.0
2010-02-02 00:00:00-05:00,5.938848300972709,5.951276988134954,5.862153328443225,5.9373321533203125,698342400,0.0,0.0
2010-02-03 00:00:00-05:00,5.916414276012497,6.068894748781609,5.893678540988164,6.03948974609375,615328000,0.0,0.0
2010-02-04 00:00:00-05:00,5.96370548935763,6.013421049306114,5.8072848622061075,5.821835994720459,757652000,0.0,0.0
2010-02-05 00:00:00-05:00,5.839418034149548,5.941576685949046,5.785458391754888,5.925206661224365,850306800,0.0,0.0
2010-02-08 00:00:00-05:00,5.93218033959929,5.99856827494114,5.880949027268783,5.884586811065674,478270800,0.0,0.0
2010-02-09 00:00:00-05:00,5.954310119318098,5.987049368070939,5.903685502752326,5.947338104248047,632886800,0.0,0.0
2010-02-10 00:00:00-05:00,5.938242415935776,5.959766374489223,5.888830805704854,5.914900779724121,370361600,0.0,0.0
2010-02-11 00:00:00-05:00,5.907622938282101,6.055253023695768,5.882765165377408,6.022513389587402,550345600,0.0,0.0
2010-02-12 00:00:00-05:00,6.005538281296156,6.112547695188626,5.926418533855402,6.074351787567139,655468800,0.0,0.0
2010-02-16 00:00:00-05:00,6.121642301483215,6.174692088043973,6.108910466035203,6.165901184082031,543737600,0.0,0.0
2010-02-17 00:00:00-05:00,6.1898490818095775,6.1934868647019945,6.088902630233752,6.140134334564209,436396800,0.0,0.0
2010-02-18 00:00:00-05:00,6.1122420101911,6.180752753294151,6.090719278812071,6.151650905609131,422825200,0.0,0.0
2010-02-19 00:00:00-05:00,6.1192169532218665,6.159837644426155,6.096480812130022,6.113456726074219,415469600,0.0,0.0
2010-02-22 00:00:00-05:00,6.133766655963068,6.138616627182871,6.038276902989026,6.075562953948975,390563600,0.0,0.0
2010-02-23 00:00:00-05:00,6.062832281180973,6.10315022956189,5.93278478885434,5.973708629608154,575094800,0.0,0.0
2010-02-24 00:00:00-05:00,6.009176082546257,6.106484743192625,5.997353289122385,6.0828399658203125,460566400,0.0,0.0
2010-02-25 00:00:00-05:00,5.983408909261727,6.149530257031716,5.96855503596621,6.123460292816162,665126000,0.0,0.0
2010-02-26 00:00:00-05:00,6.13497959085415,6.219556008203266,6.1234603512928185,6.202883243560791,507460800,0.0,0.0
2010-03-01 00:00:00-05:00,6.237139145295094,6.350817434081006,6.228045092655854,6.335357666015625,550093600,0.0,0.0
2010-03-02 00:00:00-05:00,6.363852648837791,6.391135617219592,6.297464726531249,6.331113815307617,566546400,0.0,0.0
2010-03-03 00:00:00-05:00,6.3338406104216585,6.362032614773492,6.3035265663193885,6.345662593841553,372052800,0.0,0.0
2010-03-04 00:00:00-05:00,6.344147848456424,6.393862590844808,6.3244427883098755,6.387496471405029,366041200,0.0,0.0
2010-03-05 00:00:00-05:00,6.515724101876118,6.660019531955635,6.506326499549669,6.637283802032471,899620400,0.0,0.0
2010-03-08 00:00:00-05:00,6.669419732365208,6.671844516416484,6.616066793219271,6.641227722167969,429889600,0.0,0.0
2010-03-09 00:00:00-05:00,6.617885198322721,6.820686739046165,6.605153362853879,6.760664939880371,920259200,0.0,0.0
2010-03-10 00:00:00-05:00,6.785218213208073,6.835236504091626,6.766120261454327,6.815834999084473,596218000,0.0,0.0
2010-03-11 00:00:00-05:00,6.787643541260956,6.835842132568359,6.769757778463773,6.835842132568359,405700400,0.0,0.0
2010-03-12 00:00:00-05:00,6.892529530147724,6.903442876683008,6.843421089689624,6.86918830871582,416323600,0.0,0.0
2010-03-15 00:00:00-04:00,6.8322056455926745,6.835842618639761,6.676693680657329,6.785521984100342,493502800,0.0,0.0
2010-03-16 00:00:00-04:00,6.795828170036989,6.820079242404098,6.7452035809038735,6.804012775421143,446908000,0.0,0.0
2010-03-17 00:00:00-04:00,6.817655419245862,6.864642235510273,6.768243819049396,6.794010639190674,450956800,0.0,0.0
2010-03-18 00:00:00-04:00,6.793402186349024,6.820685553477916,6.748234675275251,6.810075759887695,342109600,0.0,0.0
2010-03-19 00:00:00-04:00,6.814319961072051,6.827961240142747,6.70640110840971,6.737321853637695,559445600,0.0,0.0
