Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-04 00:00:00-05:00,21.682105285267458,22.55812543165599,21.645705556193143,21.8980770111084,69305200,0.0,0.0
1999-01-05 00:00:00-05:00,22.033972129886877,22.985218503776267,21.96602596032335,22.752260208129883,64281600,0.0,0.0
1999-01-06 00:00:00-05:00,23.218176944196717,23.528788006995335,22.791086732848616,23.489961624145508,69064800,0.0,0.0
1999-01-07 00:00:00-05:00,23.256991218490857,23.39288348771409,23.024033042679594,23.373470306396484,51150400,0.0,0.0
1999-01-08 00:00:00-05:00,23.635562760716585,23.68409574379814,22.829915241562794,23.276418685913086,50244800,0.0,0.0
1999-01-11 00:00:00-05:00,23.431724194348867,23.441430790949674,22.40282495466329,22.907567977905273,46463200,0.0,0.0
1999-01-12 00:00:00-05:00,23.004622876513135,23.004622876513135,21.89807139637706,22.082496643066406,57907200,0.0,0.0
1999-01-13 00:00:00-05:00,21.121543516236148,22.946382753852138,21.121543516236148,22.334867477416992,75346000,0.0,0.0
1999-01-14 00:00:00-05:00,22.558122281674986,22.606655246997008,21.975726697810742,22.01455307006836,59214000,0.0,0.0
1999-01-15 00:00:00-05:00,22.19897026609698,23.29581488352984,21.956305527726876,23.256988525390625,59344000,0.0,0.0
1999-01-19 00:00:00-05:00,23.509377383802786,24.59651622236014,23.43172460962012,24.16942596435547,102741600,0.0,0.0
1999-01-20 00:00:00-05:00,25.926318321110745,26.052504071082456,25.23472334530425,25.256563186645508,125481200,0.0,0.0
1999-01-21 00:00:00-05:00,25.1206641756307,25.363329015039806,24.499442186743387,24.586801528930664,80077200,0.0,0.0
1999-01-22 00:00:00-05:00,24.169424972534177,24.885286455154418,24.11118539428711,24.266490936279297,82160000,0.0,0.0
1999-01-25 00:00:00-05:00,25.110961620227712,25.363333093797838,24.712991219597896,25.14008140563965,103076400,0.0,0.0
1999-01-26 00:00:00-05:00,25.703062158247594,26.673721605311325,25.5477566467174,26.644601821899414,120203200,0.0,0.0
1999-01-27 00:00:00-05:00,26.790205416103216,27.091109897226115,26.16898326152691,26.188396453857422,98048000,0.0,0.0
1999-01-28 00:00:00-05:00,26.67371786051783,27.032861805510247,26.372813474172833,27.023155212402344,78838400,0.0,0.0
1999-01-29 00:00:00-05:00,27.13962898799351,27.197868535178046,26.537820333753313,27.178455352783203,79571600,0.0,0.0
1999-02-01 00:00:00-05:00,27.246412377862413,27.324065138469074,26.52812434225079,26.8581485748291,81729200,0.0,0.0
1999-02-02 00:00:00-05:00,26.790201157264796,26.799907751886995,25.819541695045057,26.0330867767334,91965600,0.0,0.0
1999-02-03 00:00:00-05:00,25.838956147555155,26.382525472973295,25.78071657697464,25.906902313232422,73749200,0.0,0.0
1999-02-04 00:00:00-05:00,26.110749610046508,26.149576003518696,24.674173051575547,24.703292846679688,89151600,0.0,0.0
1999-02-05 00:00:00-05:00,24.887709054350854,25.101254139840606,24.052941901981832,24.8488826751709,127945200,0.0,0.0
1999-02-08 00:00:00-05:00,25.246858130785412,25.712774774490796,25.10125917962748,25.664241790771484,109866800,0.0,0.0
1999-02-09 00:00:00-05:00,25.615705528840195,25.89719679838789,24.81005810220369,24.858591079711914,77293600,0.0,0.0
1999-02-10 00:00:00-05:00,24.829474209440356,25.52834916764196,24.635342276606575,24.945953369140625,73694000,0.0,0.0
1999-02-11 00:00:00-05:00,25.27597427368164,25.450692989859164,24.907123650640205,25.27597427368164,60366000,0.0,0.0
1999-02-12 00:00:00-05:00,25.110958471162196,25.421569476603707,24.402377114998746,24.49944305419922,62930400,0.0,0.0
1999-02-16 00:00:00-05:00,24.81006033325195,24.829473526000974,24.00441283416748,24.266490936279297,73666800,0.0,0.0
1999-02-17 00:00:00-05:00,23.752035883267723,23.936461172103883,23.062867698669436,23.295825958251953,101215600,0.0,0.0
1999-02-18 00:00:00-05:00,23.44141984681118,23.50936599129469,22.361561479126813,22.635772705078125,117035200,0.0,0.0
1999-02-19 00:00:00-05:00,22.897855274568357,23.179346500919557,22.635777236241378,22.946388244628906,73085600,0.0,0.0
1999-02-22 00:00:00-05:00,23.02403935701193,23.140518476861907,22.480470131045376,23.111398696899414,92514400,0.0,0.0
1999-02-23 00:00:00-05:00,23.752036967045534,24.16942053450894,23.373479777950813,24.140300750732422,95106800,0.0,0.0
1999-02-24 00:00:00-05:00,24.2956083988617,24.751818384777202,23.72291926760607,23.742332458496094,67696800,0.0,0.0
1999-02-25 00:00:00-05:00,23.664690079828816,23.87823527333014,23.237599692826162,23.83940887451172,70817200,0.0,0.0
1999-02-26 00:00:00-05:00,23.664676339104215,23.684089527241298,23.218173011951304,23.31523895263672,59273200,0.0,0.0
1999-03-01 00:00:00-05:00,23.227886522817847,23.69380317684846,23.218179925858877,23.567617416381836,58332000,0.0,0.0
1999-03-02 00:00:00-05:00,23.587029962214697,23.936467443136394,22.926981387140376,23.072580337524414,58569600,0.0,0.0
1999-03-03 00:00:00-05:00,23.140517232412087,23.40259523798051,22.839612855648337,23.23758316040039,76798400,0.0,0.0
1999-03-04 00:00:00-05:00,23.470543081537258,23.83939363451427,23.004626593566297,23.645261764526367,61696400,0.0,0.0
1999-03-05 00:00:00-05:00,24.033527083433455,24.13059302480435,23.78115563586913,24.062646865844727,47302800,0.0,0.0
1999-03-08 00:00:00-05:00,24.15001124256062,24.729980363036102,24.07235847329194,24.693580627441406,46726000,0.0,0.0
1999-03-09 00:00:00-05:00,24.829468573507263,25.586582939704904,24.8100553846304,25.130373001098633,90129600,0.0,0.0
1999-03-10 00:00:00-05:00,25.20803795185872,25.237157749261716,24.72270799514215,25.06243896484375,53114800,0.0,0.0
1999-03-11 00:00:00-05:00,25.00419165965341,25.55746763970009,24.742113563841826,25.0721378326416,62948400,0.0,0.0
1999-03-12 00:00:00-05:00,25.256569041156506,25.275982237959855,24.353855389800795,24.87801170349121,73395200,0.0,0.0
1999-03-15 00:00:00-05:00,24.936240532565314,25.78071422907492,24.518856981416885,25.761301040649414,60609600,0.0,0.0
1999-03-16 00:00:00-05:00,25.703064100226722,26.401938954915664,25.508932196146457,26.25634002685547,68554000,0.0,0.0
1999-03-17 00:00:00-05:00,26.25634695936159,26.31458654596276,25.897202841987696,25.955442428588867,44919600,0.0,0.0
1999-03-18 00:00:00-05:00,25.848663442763094,26.79990978800935,25.809837061324473,26.78049659729004,56231200,0.0,0.0
1999-03-19 00:00:00-05:00,27.003752222022854,27.042578609114187,26.382530028561508,26.586368560791016,91980400,0.0,0.0
1999-03-22 00:00:00-05:00,26.858139227096252,27.168750161417567,26.712540351633137,26.838726043701172,55719200,0.0,0.0
1999-03-23 00:00:00-05:00,26.819316725882985,27.042568367104597,25.819537636934037,25.868070602416992,69581200,0.0,0.0
1999-03-24 00:00:00-05:00,25.936015319824218,26.683422946929934,25.334206581115723,26.5960636138916,82634400,0.0,0.0
1999-03-25 00:00:00-05:00,26.877564062215917,27.964702803627322,26.790204699066788,27.945289611816406,109447600,0.0,0.0
1999-03-26 00:00:00-05:00,27.790006113554302,28.013257996408562,27.294969329833982,27.663820266723633,94687600,0.0,0.0
1999-03-29 00:00:00-05:00,27.9938207582466,28.770348379834576,27.29494589881742,28.69269561767578,79777000,0.0,2.0
1999-03-30 00:00:00-05:00,29.003310441970825,29.042136828104653,28.653872966766357,28.886831283569336,67502400,0.0,0.0
1999-03-31 00:00:00-05:00,29.352749174110063,29.391575561906503,27.683214498863062,27.838520050048828,58752600,0.0,0.0
1999-04-01 00:00:00-05:00,28.34325534463009,28.847998248027615,28.03749762430275,28.789758682250977,41106000,0.0,0.0
1999-04-05 00:00:00-04:00,29.294500324583275,29.512898686844082,29.04212888374856,29.488632202148438,39848600,0.0,0.0
1999-04-06 00:00:00-04:00,29.56629734356142,29.70218971480563,28.964488270908497,29.216859817504883,39674800,0.0,0.0
1999-04-07 00:00:00-04:00,29.469228004818387,29.50805439217651,28.343262771432702,28.983898162841797,46910200,0.0,0.0
1999-04-08 00:00:00-04:00,28.96448103859971,29.391571241581744,28.26560616099275,29.37215805053711,38637000,0.0,0.0
1999-04-09 00:00:00-04:00,29.275091171264652,29.50804945644713,28.886827362627187,29.27509117126465,31816800,0.0,0.0
1999-04-12 00:00:00-04:00,28.459741036097206,29.080963214238484,28.382088263829548,28.886831283569336,37858800,0.0,0.0
1999-04-13 00:00:00-04:00,28.92564740491806,28.92564740491806,27.702616675716826,27.99381446838379,46746800,0.0,0.0
1999-04-14 00:00:00-04:00,28.207355155000865,28.304421070881805,26.673713684082028,26.67371368408203,52944000,0.0,0.0
1999-04-15 00:00:00-04:00,27.120224858805766,27.91616560269341,26.052499470663808,27.605554580688477,72594600,0.0,0.0
1999-04-16 00:00:00-04:00,27.663807229046185,27.683220427101656,26.673734128217163,26.906692504882812,44774000,0.0,0.0
1999-04-19 00:00:00-04:00,26.98434654577279,27.372610524848657,24.965373854578278,25.15950584411621,75389000,0.0,0.0
1999-04-20 00:00:00-04:00,25.547764828330592,26.091334292763158,24.84888980263158,25.819549560546875,108459400,0.0,0.0
1999-04-21 00:00:00-04:00,25.50893059590968,25.62540973105082,24.848882163443218,25.470104217529297,92732800,0.0,0.0
1999-04-22 00:00:00-04:00,26.401939588579033,26.479592352074857,25.8971966258562,26.382526397705078,55096400,0.0,0.0
1999-04-23 00:00:00-04:00,26.401940057444016,27.0231621764427,25.780717938445335,26.71255111694336,56592000,0.0,0.0
1999-04-26 00:00:00-04:00,27.08140495825897,27.624974376776,26.945512603629716,27.333776473999023,48349800,0.0,0.0
1999-04-27 00:00:00-04:00,27.56672407899584,27.56672407899584,26.071908759219305,26.09132194519043,58665800,0.0,0.0
1999-04-28 00:00:00-04:00,26.49900283987664,26.867853428856606,25.382744478489894,25.508930206298828,55963400,0.0,0.0
1999-04-29 00:00:00-04:00,25.58658698634709,25.994264017237292,24.97507144001178,25.489521026611328,60880600,0.0,0.0
1999-04-30 00:00:00-04:00,25.703066609622333,26.013677686475773,24.810059763668686,25.256563186645508,58558600,0.0,0.0
1999-05-03 00:00:00-04:00,25.295388378447768,25.31480156983568,24.402381574603872,24.81005859375,67180000,0.0,0.0
