,AAPL,NVDA,TSLA
2013-10-11 00:00:00,0.3313982571459906,0.3326236244900572,0.3359781183640058
2013-10-14 00:00:00,0.3323359332935655,0.3286054012221686,0.3390586654843273
2013-10-15 00:00:00,0.3326941744620508,0.3348236341988654,0.3324821913391108
2013-10-16 00:00:00,0.332694093102011,0.3300723018717036,0.3372336050263427
2013-10-17 00:00:00,0.3332903539813072,0.3351544703661476,0.3315551756526018
2013-10-18 00:00:00,0.3346457750465816,0.3334352306614989,0.3319189942918963
2013-10-21 00:00:00,0.3335505499714035,0.3342541348861243,0.3321953151425328
2013-10-22 00:00:00,0.3421141086086565,0.3366203962011604,0.3212654951902383
2013-10-23 00:00:00,0.3337895321432952,0.333242126491972,0.3329683413647804
2013-10-24 00:00:00,0.3398122787000646,0.3330839253977732,0.3271037959022105
2013-10-25 00:00:00,0.331749465732496,0.3266651882444876,0.3415853460230733
2013-10-28 00:00:00,0.3339610573973428,0.33432073797429,0.3317182046285104
2013-10-29 00:00:00,0.3380798271406973,0.3357243003848436,0.3261958724745005
2013-10-30 00:00:00,0.3282480592766046,0.3348047213077542,0.3369472194157026
2013-10-31 00:00:00,0.3387000007517256,0.3345582530034844,0.3267417462448222
2013-11-01 00:00:00,0.3324222667025718,0.3329773231452336,0.3346004101522412
2013-11-04 00:00:00,0.3309361159032093,0.3333652261732828,0.3356986579235716
2013-11-05 00:00:00,0.331194374266032,0.3207550279087978,0.3480505978252364
2013-11-06 00:00:00,0.33226873196897,0.3325483565898796,0.3351829114411444
2013-11-07 00:00:00,0.3443876559697632,0.3467849762729557,0.3088273677573145
2013-11-08 00:00:00,0.3388730879627187,0.3370463505742378,0.3240805614630679
2013-11-11 00:00:00,0.331258354908309,0.3446757837810196,0.3240658613108507
2013-11-12 00:00:00,0.3280762405934098,0.3308902163797346,0.3410335430269056
2013-11-13 00:00:00,0.3374561869501494,0.3374718362146692,0.3250719768352088
2013-11-14 00:00:00,0.3307085048547464,0.3372489410770666,0.3320425540682285
2013-11-15 00:00:00,0.3360437766773166,0.3335115844722328,0.3304446388504773
2013-11-18 00:00:00,0.3338921839364053,0.3346220724995642,0.3314857435640468
2013-11-19 00:00:00,0.3418576152517389,0.3388565066868732,0.319285878061425
2013-11-20 00:00:00,0.3318919656696256,0.327386550277288,0.3407214840531378
2013-11-21 00:00:00,0.336406582861501,0.3348718727183196,0.3287215444202208
2013-11-22 00:00:00,0.3339819036419327,0.3329737122644142,0.333044384093673
2013-11-25 00:00:00,0.334211893704685,0.3324082702403352,0.3333798360549906
2013-11-26 00:00:00,0.333156025405348,0.3366957952349618,0.3301481793597324
2013-11-27 00:00:00,0.3359436157677036,0.3334278663233054,0.3306285179090324
2013-11-29 00:00:00,0.3324847280488952,0.3275567848099975,0.3399584871411514
2013-12-02 00:00:00,0.3367275365038026,0.3305054354799401,0.3327670280163247
2013-12-03 00:00:00,0.3331177407203318,0.3376977281765427,0.3291845311031668
2013-12-04 00:00:00,0.3241708970063008,0.3171681853427562,0.3586609176510586
2013-12-05 00:00:00,0.3350917359055494,0.3391688323229145,0.3257394317715531
2013-12-06 00:00:00,0.3346289988240826,0.3292728450524207,0.3360981561238091
2013-12-09 00:00:00,0.3340924457128062,0.3338989948747422,0.3320085594124888
2013-12-10 00:00:00,0.3340694048338752,0.327006022765157,0.338924572401007
2013-12-11 00:00:00,0.3308095923090656,0.3369509120510969,0.3322394956398794
2013-12-12 00:00:00,0.3343906726336301,0.3338327518582428,0.3317765755081926
2013-12-13 00:00:00,0.3300457936888352,0.325543957729385,0.3444102485818526
2013-12-16 00:00:00,0.3319112660100441,0.3331473622067648,0.3349413717832424
2013-12-17 00:00:00,0.3339817004703688,0.3329301935223616,0.3330881060073
2013-12-18 00:00:00,0.329648992494196,0.3319381871324672,0.3384128203733883
2013-12-19 00:00:00,0.3333565364780704,0.3387323174237262,0.3279111460982698
2013-12-20 00:00:00,0.3351860225810412,0.339029407335803,0.3257845700832204
2013-12-23 00:00:00,0.3315571796683402,0.3345025228412174,0.333940297490515
2013-12-24 00:00:00,0.3390714044497448,0.3309109073272842,0.3300176882228776
2013-12-26 00:00:00,0.3278516410645692,0.3295466365258733,0.3426017224095994
2013-12-27 00:00:00,0.3307654265114072,0.330055440841314,0.3391791326473315
2013-12-30 00:00:00,0.3340759382132131,0.3372010631478159,0.3287229986390232
2013-12-31 00:00:00,0.3298373166463656,0.3356551996579618,0.3345074836957374
2014-01-02 00:00:00,0.3361250177483598,0.3339772087722644,0.329897773479429
2014-01-03 00:00:00,0.3320044179685216,0.3330236399388981,0.3349719420926306
2014-01-06 00:00:00,0.3309703825174788,0.3334671330538792,0.3355624844288987
2014-01-07 00:00:00,0.3345518099036598,0.3365391145615023,0.328909075534896
2014-01-08 00:00:00,0.3294390944542821,0.33532036047191,0.3352405450738623
2014-01-09 00:00:00,0.3321814944791218,0.334006275874236,0.3338122296466912
2014-01-10 00:00:00,0.336377922163418,0.3302488065766278,0.3333732712600121
2014-01-13 00:00:00,0.3333494688584146,0.3347001725730813,0.3319503585685371
2014-01-14 00:00:00,0.3398149325957384,0.3326252165734422,0.3275598508308778
2014-01-15 00:00:00,0.3209300848244645,0.3237680820868404,0.3553018330887588
2014-01-16 00:00:00,0.3343074749889914,0.331971115351598,0.3337214096594646
2014-01-17 00:00:00,0.3286702746746954,0.3308459330033974,0.3404837923219652
2014-01-21 00:00:00,0.3300808894551051,0.3351167051017574,0.3348024054432088
2014-01-22 00:00:00,0.3323406823555306,0.3293945234678788,0.3382647941766512
2014-01-23 00:00:00,0.3332911880792326,0.3318686045576672,0.3348402073631934
2014-01-24 00:00:00,0.3336845224381842,0.3306317027675932,0.3356837747942356
2014-01-27 00:00:00,0.3356114275204702,0.3337372898496096,0.330651282629977
2014-01-28 00:00:00,0.3375981527967908,0.3339630685461615,0.3284387786571548
2014-01-29 00:00:00,0.3148996455836962,0.3373073606708806,0.347792993745406
2014-01-30 00:00:00,0.3337136830293475,0.3341494666505667,0.3321368503201234
2014-01-31 00:00:00,0.3279897485242942,0.3326786821358476,0.3393315693399168
2014-02-03 00:00:00,0.3343645007272046,0.3336363542445656,0.3319991450282977
2014-02-04 00:00:00,0.3367329767403548,0.3329245070476972,0.3303425162119809
2014-02-05 00:00:00,0.3344995710020836,0.3323331529054122,0.3331672760925506
2014-02-06 00:00:00,0.3373366329641212,0.3332228629824134,0.3294405040535476
2014-02-07 00:00:00,0.3313332701761694,0.3331145331554715,0.3355521966684196
2014-02-10 00:00:00,0.3306321011986354,0.3308109889706931,0.3385569098307327
2014-02-11 00:00:00,0.3315755594921801,0.3278844810744584,0.3405399594317363
2014-02-12 00:00:00,0.3337764227763782,0.3356648257220984,0.3305587515015786
2014-02-13 00:00:00,0.3308973913061722,0.3398393842986151,0.3292632243952464
2014-02-14 00:00:00,0.3315167601582047,0.3354198136156332,0.3330634262262145
2014-02-18 00:00:00,0.3311428181922448,0.3392655929789633,0.3295915888288631
2014-02-19 00:00:00,0.3316931169719214,0.330634401673627,0.3376724813544916
2014-02-20 00:00:00,0.3337003529424546,0.340999295946221,0.3253003511113785
2014-02-21 00:00:00,0.3214363885365816,0.3331506359491163,0.3454129755143562
2014-02-24 00:00:00,0.3322499733387062,0.3331635749664933,0.3345864516949466
2014-02-25 00:00:00,0.329655425264352,0.3321821390273344,0.3381624357083204
2014-02-26 00:00:00,0.3203548938464375,0.3218279423116116,0.3578171638416962
2014-02-27 00:00:00,0.3302828049396706,0.332138366340508,0.3375788287198738
2014-02-28 00:00:00,0.3377447717946968,0.32995196910918,0.332303259096176
2014-03-03 00:00:00,0.3359728947493573,0.3350290360588104,0.3289980691918865
2014-03-04 00:00:00,0.332265428666644,0.3303192417458921,0.337415329587513
2014-03-05 00:00:00,0.3321432325282766,0.3330917881339136,0.33476497933785
2014-03-06 00:00:00,0.3336760234273906,0.335313649068767,0.331010327503895
2014-03-07 00:00:00,0.3338993342867086,0.3311683068708868,0.3349323588424374
2014-03-10 00:00:00,0.3355440496022836,0.335417896873277,0.329038053524491
2014-03-11 00:00:00,0.337204317102179,0.3333014140338836,0.3294942688639912
2014-03-12 00:00:00,0.3356729631197004,0.3357259685223528,0.3286010683579557
2014-03-13 00:00:00,0.3307500184322592,0.3311916631040324,0.3380583184637614
2014-03-14 00:00:00,0.335397434745911,0.3302589816042488,0.3343435836498836
2014-03-17 00:00:00,0.3334757970511056,0.3374111160619684,0.3291130868869585
2014-03-18 00:00:00,0.3328986439924388,0.33192166991196,0.3351796860956544
2014-03-19 00:00:00,0.3306853435000554,0.3343660569679031,0.3349485995320915
2014-03-20 00:00:00,0.333285598006389,0.3377374957679088,0.3289769062257686
2014-03-21 00:00:00,0.3328138665526924,0.3341534611828318,0.3330326722645123
2014-03-24 00:00:00,0.3369183991238594,0.334542344520524,0.3285392563556623
2014-03-25 00:00:00,0.3388895714572195,0.3347107719049539,0.3263996566378558
2014-03-26 00:00:00,0.3350241388095258,0.3323347218395834,0.3326411393509396
2014-03-27 00:00:00,0.3364649333223209,0.3331636081263208,0.3303714585514044
2014-03-28 00:00:00,0.3359334641207497,0.3336800040958206,0.3303865317834814
2014-03-31 00:00:00,0.3306021502098591,0.3324270110186946,0.3369708387715084
2014-04-01 00:00:00,0.3347878813458268,0.3349833742689096,0.3302287443853635
2014-04-02 00:00:00,0.3280086612460224,0.3360514352681637,0.335939903485867
2014-04-03 00:00:00,0.3290306094561158,0.3270064304448726,0.3439629600990054
2014-04-04 00:00:00,0.3330485409152206,0.3374794355564127,0.3294720235283536
2014-04-07 00:00:00,0.3386271967822716,0.3341194886026524,0.3272533146151188
2014-04-08 00:00:00,0.3322906151711047,0.337042260716248,0.3306671241127114
2014-04-09 00:00:00,0.327160817268549,0.336098993191085,0.3367401895404294
2014-04-10 00:00:00,0.3350439846885588,0.331492684280096,0.3334633310314002
2014-04-11 00:00:00,0.3381127332715827,0.3352329753170201,0.3266542914114368
2014-04-14 00:00:00,0.3334475704372014,0.3317591610761636,0.3347932684866946
2014-04-15 00:00:00,0.3354045300480256,0.3371679311568782,0.3274275387951439
2014-04-16 00:00:00,0.3333121611517016,0.3368689211336556,0.3298189177146764
2014-04-17 00:00:00,0.3312558550611413,0.3312910972894907,0.3374530476494216
2014-04-21 00:00:00,0.3353367484856828,0.3334265444789762,0.3312367070353738
2014-04-22 00:00:00,0.3320047846591493,0.3310583058060288,0.3369369095348773
2014-04-23 00:00:00,0.3269727541889444,0.3288610886659226,0.3441661571452445
2014-04-24 00:00:00,0.3342424862739138,0.3404252703408396,0.3253322433853117
2014-04-25 00:00:00,0.3463072259021366,0.3280378778021782,0.3256548962957258
2014-04-28 00:00:00,0.3400622700245698,0.3313462162406192,0.3285915137348568
2014-04-29 00:00:00,0.3407029531446432,0.3299529757530285,0.3293440711023902
2014-04-30 00:00:00,0.3291304331482464,0.330407174906452,0.340462391945409
2014-05-01 00:00:00,0.3332934365745732,0.3312960181801466,0.3354105452453026
2014-05-02 00:00:00,0.3333390213143032,0.3341035852653909,0.3325573934203598
2014-05-05 00:00:00,0.3329960121659608,0.3306460023481242,0.3363579854860294
2014-05-06 00:00:00,0.3325338597400212,0.331711354959095,0.33575478530109
2014-05-07 00:00:00,0.3368061977270318,0.3344314636335338,0.3287623386394848
2014-05-08 00:00:00,0.3350430575791143,0.3361917575729858,0.3287651848496913
2014-05-09 00:00:00,0.3414072223695998,0.344999996482411,0.313592781148024
2014-05-12 00:00:00,0.3329535736593756,0.3279140080692058,0.3391324182714706
2014-05-13 00:00:00,0.3318597006711253,0.3360880080421152,0.3320522912868056
2014-05-14 00:00:00,0.3324630985634265,0.3280341684267732,0.3395027330098402
2014-05-15 00:00:00,0.33398340685291,0.3314751950972464,0.3345413980498949
2014-05-16 00:00:00,0.3332640300829247,0.3340087449832544,0.3327272249338676
2014-05-19 00:00:00,0.334666056844911,0.3304207691430664,0.3349131740124381
2014-05-20 00:00:00,0.3306465013801088,0.3357577889613557,0.3335957096585746
2014-05-21 00:00:00,0.3346731898460516,0.3317109824712436,0.3336158276827566
2014-05-22 00:00:00,0.3320036036333084,0.331342170743913,0.3366542256228358
2014-05-23 00:00:00,0.3309631251361791,0.3316636818244728,0.3373731930394076
2014-05-27 00:00:00,0.3334585972004104,0.3329543315639244,0.3335870712356672
2014-05-28 00:00:00,0.3332544732602792,0.3330347913463889,0.3337107353933937
2014-05-29 00:00:00,0.3327131828758353,0.335486039747775,0.3318007773764242
2014-05-30 00:00:00,0.3365019941404509,0.3315513318541366,0.331946674005452
2014-06-02 00:00:00,0.3334681983739014,0.3350643007014178,0.3314675009247352
2014-06-03 00:00:00,0.3336824769978145,0.3346110649316678,0.3317064580704616
2014-06-04 00:00:00,0.3359445993206178,0.331353129229984,0.332702271450001
2014-06-05 00:00:00,0.3355345542356376,0.3329447111033986,0.3315207346610161
2014-06-06 00:00:00,0.3324453944085742,0.3325237828679272,0.3350308227235498
2014-06-09 00:00:00,0.3320558606615154,0.3336662450263578,0.334277894312186
2014-06-10 00:00:00,0.3370575999501198,0.3333200086726606,0.3296223913772952
2014-06-11 00:00:00,0.3350960633295745,0.3349408382591182,0.3299630984113608
2014-06-12 00:00:00,0.3306618279419351,0.3349602214215012,0.3343779506365772
2014-06-13 00:00:00,0.3304171752815002,0.336145457396253,0.3334373673222954
2014-06-16 00:00:00,0.3302364495104815,0.333228695836766,0.3365348546527938
2014-06-17 00:00:00,0.3279255193876526,0.3246381508396186,0.347436329772789
2014-06-18 00:00:00,0.3299408743764284,0.331934638600034,0.338124487023593
2014-06-19 00:00:00,0.3352360065582022,0.3347096430330092,0.3300543504088277
2014-06-20 00:00:00,0.3344232224789885,0.3295481671090512,0.3360286104120373
2014-06-23 00:00:00,0.3318654656399504,0.3317080064461534,0.336426527913948
2014-06-24 00:00:00,0.3313855969172528,0.3287001542371054,0.3399142488456986
2014-06-25 00:00:00,0.3352738932459002,0.3329127747699969,0.3318133319841599
2014-06-26 00:00:00,0.3310479465804968,0.3334050888897959,0.3355469645297433
2014-06-27 00:00:00,0.3359026242285298,0.3310501416100043,0.3330472341615006
2014-06-30 00:00:00,0.3339990055630854,0.3313007876074392,0.3347002068295254
2014-07-01 00:00:00,0.3339807315188527,0.3335748754354058,0.3324443930457892
2014-07-02 00:00:00,0.3335656571527375,0.3348100357144936,0.3316243071328154
2014-07-03 00:00:00,0.337150357215969,0.3363239438934311,0.3265256988906548
2014-07-07 00:00:00,0.333621027959433,0.3344251596571946,0.3319538123834258
2014-07-08 00:00:00,0.3398308493726534,0.3326832188323874,0.3274859317950077
2014-07-09 00:00:00,0.3342688079448775,0.3338783975084589,0.3318527945467178
2014-07-10 00:00:00,0.3293697234991592,0.3368121453806981,0.3338181311201954
2014-07-11 00:00:00,0.3345029561174603,0.3341119201810393,0.3313851237015511
2014-07-14 00:00:00,0.333978822422717,0.3340312683489978,0.331989909228329
2014-07-15 00:00:00,0.331162352720208,0.3310826615456614,0.3377549857341849
2014-07-16 00:00:00,0.333652482756513,0.3376182683684596,0.3287292488750722
2014-07-17 00:00:00,0.3333937330173508,0.3345518350741054,0.3320544319085942
2014-07-18 00:00:00,0.3312522272027203,0.3350641124372143,0.3336836603601168
2014-07-21 00:00:00,0.3376586103239057,0.322919598625634,0.3394217910505178
2014-07-22 00:00:00,0.331774432962278,0.3345630685468676,0.3336624984909027
2014-07-23 00:00:00,0.335439459926372,0.3322853358142746,0.3322752042593148
2014-07-24 00:00:00,0.338334891474861,0.3265364694625815,0.3351286390626203
2014-07-25 00:00:00,0.3325274365160982,0.3333537811790716,0.3341187823048864
2014-07-28 00:00:00,0.3358940268310534,0.329827462280833,0.3342785108881702
2014-07-29 00:00:00,0.3354991606053252,0.3310596172537446,0.3334412221409697
2014-07-30 00:00:00,0.3319035154009804,0.3343658490317652,0.3337306355673005
2014-07-31 00:00:00,0.3300894177196068,0.3348922227746306,0.3350183595058316
2014-08-01 00:00:00,0.3337224430988497,0.3321974516225818,0.3340801052786126
2014-08-04 00:00:00,0.3296317332630406,0.3309600605658218,0.3394082061711929
2014-08-05 00:00:00,0.3307100259220502,0.3315488636064465,0.3377411104716196
2014-08-06 00:00:00,0.3324770858058953,0.3338479769783172,0.3336749372158358
2014-08-07 00:00:00,0.3294992822458948,0.3296366833816199,0.3408640343725395
2014-08-08 00:00:00,0.3330078095801222,0.3304829282049165,0.3365092622150156
2014-08-11 00:00:00,0.3278483090268967,0.3492108818189108,0.3229408091542697
2014-08-12 00:00:00,0.332212751246451,0.3275983333788324,0.3401889153747706
2014-08-13 00:00:00,0.3330928355386899,0.3331449848099556,0.3337621796512785
2014-08-14 00:00:00,0.3349416320561342,0.3330883301132414,0.3319700378306772
2014-08-15 00:00:00,0.3343570204391181,0.3309267539630018,0.3347162255979327
2014-08-18 00:00:00,0.3328890884409702,0.334849824910325,0.3322610866487682
2014-08-19 00:00:00,0.3348609342869208,0.3352639827234831,0.3298750829896472
2014-08-20 00:00:00,0.3359832980913578,0.334545888079355,0.3294708138293382
2014-08-21 00:00:00,0.3342567034627452,0.3326084421629678,0.3331348543743372
2014-08-22 00:00:00,0.3345756959553688,0.3322129540759013,0.3332113499687811
2014-08-25 00:00:00,0.3337164278146252,0.3320081151774902,0.3342754570079334
2014-08-26 00:00:00,0.331691593725448,0.3315419065707696,0.3367664997038544
2014-08-27 00:00:00,0.3310408937755766,0.3370891902148608,0.3318699160096116
2014-08-28 00:00:00,0.3358437218385737,0.3299430091791801,0.3342132689823069
2014-08-29 00:00:00,0.3326427769370906,0.3344290467259311,0.3329281763370252
2014-09-02 00:00:00,0.3316385097532204,0.3318008983766522,0.3365605918701294
2014-09-03 00:00:00,0.3299642574130694,0.3286557437947924,0.3413799987921942
2014-09-04 00:00:00,0.3263888179898365,0.3392485878843014,0.3343625941259254
2014-09-05 00:00:00,0.3290323983729781,0.3355508690385063,0.3354167325884968
2014-09-08 00:00:00,0.337546816315223,0.334632335367433,0.3278208483174972
2014-09-09 00:00:00,0.3316391634051426,0.3309266690889613,0.3374341675059393
2014-09-10 00:00:00,0.3348313701470814,0.3326136635086954,0.3325549663442814
2014-09-11 00:00:00,0.3373703863663478,0.3305865368244628,0.332043076809664
2014-09-12 00:00:00,0.3351270460748314,0.3315129063466495,0.3333600475785651
2014-09-15 00:00:00,0.3352862954846514,0.330984211156927,0.3337294933584706
2014-09-16 00:00:00,0.3419809368785703,0.3386549746920855,0.3193640884293897
2014-09-17 00:00:00,0.328574907225501,0.3341807232724126,0.337244369502109
2014-09-18 00:00:00,0.3342751754387638,0.3326210875605362,0.333103737000755
2014-09-19 00:00:00,0.3316380407456954,0.3349072382983087,0.3334547209560474
2014-09-22 00:00:00,0.3349391850047956,0.3323478335263238,0.3327129814689086
2014-09-23 00:00:00,0.3373138861843182,0.334576600045532,0.3281095137701954
2014-09-24 00:00:00,0.3361655768975608,0.3311979374719784,0.3326364856305276
2014-09-25 00:00:00,0.3308252404759936,0.3344549002901378,0.3347198592338916
2014-09-26 00:00:00,0.3304990543585004,0.3346148206476011,0.3348861249939368
2014-09-29 00:00:00,0.3381761018168798,0.331359362977733,0.3304645352054378
2014-09-30 00:00:00,0.3328623313736184,0.3340460271576402,0.3330916414690735
2014-10-01 00:00:00,0.3355905422922474,0.3330473896276712,0.3313620680801006
2014-10-02 00:00:00,0.3323869933232348,0.3338438121513339,0.3337691945254766
2014-10-03 00:00:00,0.331030043103474,0.3281203797344209,0.3408495771621368
2014-10-06 00:00:00,0.3314266957547049,0.3326771583901178,0.3358961458552096
2014-10-07 00:00:00,0.3320695723502858,0.3305611523390786,0.3373692753106886
2014-10-08 00:00:00,0.3330873795726328,0.3326491323373269,0.3342634880901071
2014-10-09 00:00:00,0.3353526071184796,0.3347640439951334,0.32988334888644
2014-10-10 00:00:00,0.3360240192858173,0.330686340452731,0.3332896402615144
2014-10-13 00:00:00,0.344304691882363,0.3302255067877846,0.325469801329864
2014-10-14 00:00:00,0.3364416500410259,0.3378346876588283,0.3257236623002208
2014-10-15 00:00:00,0.3287112272943667,0.3371733563720654,0.3341154163336212
2014-10-16 00:00:00,0.3290611222708127,0.3359078966137286,0.3350309811154955
2014-10-17 00:00:00,0.332313964192287,0.335737852097767,0.3319481837099999
2014-10-20 00:00:00,0.3355021547898936,0.3314100470668264,0.333087798143255
2014-10-21 00:00:00,0.3350871712731331,0.3318898213174818,0.333023007409395
2014-10-22 00:00:00,0.3325429241742884,0.336423227611083,0.3310338482146612
2014-10-23 00:00:00,0.3376369013041768,0.330499680383107,0.3318634183127474
2014-10-24 00:00:00,0.3329370275344212,0.3340601795113864,0.3330027929542435
2014-10-27 00:00:00,0.3331057005603304,0.3347723324756356,0.3321219669640935
2014-10-28 00:00:00,0.3379214770823948,0.3383179172904788,0.3237606056271742
2014-10-29 00:00:00,0.326002696792748,0.3280750278637203,0.3459222753435757
2014-10-30 00:00:00,0.3364016058844898,0.3334115514765549,0.3301868426390067
2014-10-31 00:00:00,0.3331100927014056,0.3323536205444696,0.3345362867541949
2014-11-03 00:00:00,0.3300711491472197,0.3390572797341922,0.3308715711186528
2014-11-04 00:00:00,0.3337797971869302,0.3347609979511142,0.3314592048620074
2014-11-05 00:00:00,0.3322814520581289,0.3373810169484882,0.3303375309934254
2014-11-06 00:00:00,0.3365088746008324,0.335910227512646,0.3275808978866434
2014-11-07 00:00:00,0.3297393496629154,0.3301419931508091,0.3401186571863448
