Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-01 00:00:00-05:00,4.245387704365365,4.348597838610683,3.474749935512764,3.5297956466674805,1289849200,0.0,0.0
2010-02-01 00:00:00-05:00,3.543556272073453,4.105479398149735,3.5137399143657246,3.715573787689209,1286132400,0.0,0.0
2010-03-01 00:00:00-05:00,3.717870201241044,4.206399994394628,3.6880540363244485,3.990804672241211,1174781600,0.0,0.0
2010-04-01 00:00:00-04:00,4.00915022947183,4.158231819176143,3.600895851623702,3.603189468383789,1710998000,0.0,0.0
2010-05-01 00:00:00-04:00,3.6215392511327216,3.6421813718415508,2.717874706213365,3.013744592666626,2077272000,0.0,0.0
2010-06-01 00:00:00-04:00,2.9724596506254017,3.006863031210128,2.3417294025421143,2.3417294025421143,1369259200,0.0,0.0
2010-07-01 00:00:00-04:00,2.3486097549089573,2.6330116712788234,2.0458593419172506,2.10778546333313,1923656800,0.0,0.0
2010-08-01 00:00:00-04:00,2.144482911593089,2.3509036306984594,1.9839332203651814,2.1398956775665283,1941285600,0.0,0.0
2010-09-01 00:00:00-04:00,2.17200576157158,2.8348457983463815,2.1421893951926134,2.6788835525512695,1753316400,0.0,0.0
2010-10-01 00:00:00-04:00,2.7178739349509895,2.807322807664091,2.3807199027556702,2.756864547729492,1580318400,0.0,0.0
2010-11-01 00:00:00-04:00,2.7752127582718855,3.1742928749628203,2.7385155474859437,3.1215407848358154,1453930000,0.0,0.0
2010-12-01 00:00:00-05:00,3.183467758924177,3.5366767061058786,3.1788805246353147,3.5320894718170166,1120413600,0.0,0.0
2011-01-01 00:00:00-05:00,3.55961173946681,5.745378139681054,3.536676009999564,5.486205577850342,3273688400,0.0,0.0
2011-02-01 00:00:00-05:00,5.534371818446006,6.002259260185142,4.995384425951057,5.19721794128418,2402576400,0.0,0.0
2011-03-01 00:00:00-05:00,5.20639129915947,5.272904438463479,3.9013530490684944,4.233919620513916,2759758000,0.0,0.0
2011-04-01 00:00:00-04:00,4.288966790185168,4.688047053756373,3.860069936181526,4.587130069732666,1532207200,0.0,0.0
2011-05-01 00:00:00-04:00,4.683458721403776,4.7063944538713685,3.926582612212201,4.596303462982178,1716251600,0.0,0.0
2011-06-01 00:00:00-04:00,4.5756619593157835,4.582542373752139,3.408237220261907,3.65594220161438,1595378400,0.0,0.0
2011-07-01 00:00:00-04:00,3.6559417247286397,3.733923171627022,3.116954197292389,3.17199969291687,1455165600,0.0,0.0
2011-08-01 00:00:00-04:00,3.245394365196919,3.527502971997888,2.672003119138707,3.0527350902557373,2257190400,0.0,0.0
2011-09-01 00:00:00-04:00,3.094019082053042,3.692639677279966,2.839433449947649,2.8692498207092285,2008474000,0.0,0.0
2011-10-01 00:00:00-04:00,2.832552606433137,3.644474534287094,2.6307188784309004,3.3944759368896484,1485136400,0.0,0.0
2011-11-01 00:00:00-04:00,3.270623818950157,3.59401645651281,3.0963128223798986,3.5848422050476074,1616603200,0.0,0.0
2011-12-01 00:00:00-05:00,3.555024859179938,3.681170727585115,3.006862882795359,3.178880214691162,974234000,0.0,0.0
2012-01-01 00:00:00-05:00,3.2797968817445753,3.4953918224061757,3.096311700208194,3.38759446144104,1159666800,0.0,0.0
2012-02-01 00:00:00-05:00,3.426585415046619,3.876124085250044,3.378420549712989,3.474750280380249,1307829600,0.0,0.0
2012-03-01 00:00:00-05:00,3.488511839729675,3.5779609397801586,3.2660360075413672,3.5320894718170166,1032524400,0.0,0.0
2012-04-01 00:00:00-04:00,3.5229153359201657,3.5527317035680777,2.9242950219374437,2.9816341400146484,955092400,0.0,0.0
2012-05-01 00:00:00-04:00,2.965578871264574,3.1375962031248146,2.7132866970436824,2.850900650024414,1137001200,0.0,0.0
2012-06-01 00:00:00-04:00,2.7912676268329215,3.1765864793809158,2.6674151697612554,3.169705629348755,1152936800,0.0,0.0
2012-07-01 00:00:00-04:00,3.185760995162323,3.188054393301173,2.788974244603814,3.1054861545562744,849987200,0.0,0.0
2012-08-01 00:00:00-04:00,3.123835303559396,3.490805767534438,3.0045700449429105,3.2178714275360107,991712400,0.0,0.0
2012-09-01 00:00:00-04:00,3.165119359554306,3.231632727731452,2.9701662707257537,3.05961537361145,874944800,0.0,0.0
2012-10-01 00:00:00-04:00,3.0733761147501113,3.1651188191901882,2.7132865849291434,2.747689962387085,813577200,0.0,0.0
2012-11-01 00:00:00-04:00,2.7614510150563545,2.999981659526191,2.5573237426929025,2.745396137237549,998561200,0.01875,0.0
2012-12-01 00:00:00-05:00,2.797734279923307,2.9570113562868547,2.700783073478327,2.8300514221191406,803734000,0.0,0.0
2013-01-01 00:00:00-05:00,2.8993023153144866,3.044728904839436,2.749258676700817,2.8300514221191406,918161200,0.0,0.0
2013-02-01 00:00:00-05:00,2.8531345691682994,2.966244443412324,2.781575490101003,2.9223854541778564,990168000,0.01875,0.0
2013-03-01 00:00:00-05:00,2.919411704584315,3.0192802769297784,2.8613486223356657,2.97979736328125,661370800,0.0,0.0
2013-04-01 00:00:00-04:00,2.9728302586945743,3.198115110397339,2.796318411556468,3.198115110397339,938607600,0.0,0.0
2013-05-01 00:00:00-04:00,3.198114947617573,3.4791400768850016,3.140051860447986,3.360691547393799,829154000,0.01875,0.0
2013-06-01 00:00:00-04:00,3.38243155762846,3.6135293161356445,3.2283663852903364,3.2773871421813965,929570800,0.0,0.0
2013-07-01 00:00:00-04:00,3.3007305009077794,3.4501269262743826,3.2587126449643056,3.370759963989258,522999200,0.0,0.0
2013-08-01 00:00:00-04:00,3.3824311777632334,3.5948543595621505,3.060294843316515,3.4431235790252686,785706400,0.01875,0.0
2013-09-01 00:00:00-04:00,3.46986700098667,3.777204880569543,3.441713948647415,3.6505160331726074,481993200,0.0,0.0
2013-10-01 00:00:00-04:00,3.6552104829530534,3.756092487500436,3.519137195942533,3.5637128353118896,577261200,0.0,0.0
2013-11-01 00:00:00-04:00,3.5824806429643212,3.828819989993235,3.406523838663299,3.6599016189575195,662947600,0.02125,0.0
2013-12-01 00:00:00-05:00,3.6655695613627093,3.7976622574718633,3.514606512231155,3.778791904449463,616797600,0.0,0.0
2014-01-01 00:00:00-05:00,3.7552045595755725,3.877862102327928,3.6160355110497826,3.703310966491699,542105200,0.0,0.0
2014-02-01 00:00:00-05:00,3.7292574053543492,4.493507200585205,3.6136762046546935,4.33546781539917,772256800,0.02125,0.0
2014-03-01 00:00:00-05:00,4.257896078867681,4.494840777897436,4.160748788420373,4.243679523468018,721798800,0.0,0.0
2014-04-01 00:00:00-04:00,4.378738501013047,4.6109442278994495,4.236571572655749,4.376368999481201,693700800,0.0,0.0
2014-05-01 00:00:00-04:00,4.442715017419112,4.532753842920149,4.196292207523488,4.501951217651367,561260000,0.02125,0.0
2014-06-01 00:00:00-04:00,4.5369658744388035,4.6964500070301325,4.339396019498884,4.413187503814697,527713200,0.0,0.0
2014-07-01 00:00:00-04:00,4.408427694021105,4.665506606306475,4.146587951837293,4.16563081741333,626903600,0.0,0.0
2014-08-01 00:00:00-04:00,4.165631660397422,4.639323434726191,4.127545921538072,4.629802227020264,607985200,0.02125,0.0
2014-09-01 00:00:00-04:00,4.66223468729925,4.8176424190040255,4.3562006564764015,4.411191463470459,551238800,0.0,0.0
2014-10-01 00:00:00-04:00,4.418366774609932,4.674192056945518,4.009524603257093,4.671801567077637,660721200,0.0,0.0
2014-11-01 00:00:00-04:00,4.779389536392059,5.042387554071856,4.633545085782345,5.013696670532227,464309600,0.02125,0.0
2014-12-01 00:00:00-05:00,5.013306753025633,5.10214429040635,4.5859274302623465,4.814023017883301,425700400,0.0,0.0
2015-01-01 00:00:00-05:00,4.833230130209107,4.9820928655229855,4.581124409353015,4.609936714172363,414035200,0.0,0.0
2015-02-01 00:00:00-05:00,4.638748381761636,5.402269163471973,4.547510259612541,5.296624660491943,419354000,0.02125,0.0
2015-03-01 00:00:00-05:00,5.302557113836178,5.690608031549827,4.931377895202372,5.0446600914001465,731044400,0.0,0.0
2015-04-01 00:00:00-04:00,5.063943908580931,5.505020389561437,4.977174614053786,5.350764274597168,567365200,0.0,0.0
2015-05-01 00:00:00-04:00,5.394146771567818,5.514659438543786,4.912096103663946,5.333890438079834,708133600,0.0245,0.0
2015-06-01 00:00:00-04:00,5.392480354230899,5.4723868683262875,4.835555759215397,4.869455814361572,733383200,0.0,0.0
2015-07-01 00:00:00-04:00,4.990526792303261,5.06074745107075,4.622472314664241,4.830713748931885,548040400,0.0,0.0
2015-08-01 00:00:00-04:00,4.869455447658075,5.799276884480998,4.8064987349531885,5.443329334259033,946949200,0.0245,0.0
2015-09-01 00:00:00-04:00,5.308178307173855,6.001183815796253,5.20361952110013,5.993888854980469,648020800,0.0,0.0
2015-10-01 00:00:00-04:00,5.993888535834075,6.998138695600786,5.706959918757872,6.898443222045898,805231600,0.0,0.0
2015-11-01 00:00:00-04:00,6.920329165131805,7.7665258025520405,6.718506506528349,7.7130303382873535,734481600,0.02875,0.0
2015-12-01 00:00:00-05:00,7.810660458833096,8.28418141395267,7.803337797054349,8.0449800491333,562717200,0.0,0.0
2016-01-01 00:00:00-05:00,7.881444593777973,8.162139638270558,6.455999058775124,7.149195194244385,813898000,0.0,0.0
2016-02-01 00:00:00-05:00,7.141871969501252,7.8399493587701965,6.041057069804093,7.654446601867676,900004800,0.02875,0.0
2016-03-01 00:00:00-05:00,7.7019306844978965,8.880247537229163,7.603941839605591,8.728364944458008,657790400,0.0,0.0
2016-04-01 00:00:00-04:00,8.674471489871273,9.176664656004235,8.483393342390297,8.70386791229248,673425200,0.0,0.0
2016-05-01 00:00:00-04:00,8.787160070054957,11.469608141879228,8.42705126342611,11.445111274719238,1036783600,0.02875,0.0
2016-06-01 00:00:00-04:00,11.420797750927118,11.921839425506558,10.946773167171415,11.54605770111084,819790000,0.0,0.0
